Address 1,Address 2,Address 1 & 2,latitude,longitude,Level,Canonical Address 1,Canonical Address 2,Canonical Address 1 & 2
Kailali,Janakinagar,"Janakinagar, Kailali",28.58124,81.09106226,VDC,Kailali,Janakinagar,"Janakinagar, Kailali"
Sarlahi,Janakinagar,"Janakinagar, Sarlahi",27.01439602,85.52812888,VDC,Sarlahi,JanakiNagar,"JanakiNagar, Sarlahi"
Siraha,Janakinagar,"Janakinagar, Siraha",26.62734572,86.36585759,VDC,Siraha,Janakinagar,"Janakinagar, Siraha"
Parsa,Janakitala,"Janakitala, Parsa",27.13456865,84.70189548,VDC,Parsa,Janakitala,"Janakitala, Parsa"
Parsa,Janakitola,"Janakitola, Parsa",27.13456865,84.70189548,VDC,Parsa,Janakitala,"Janakitala, Parsa"
Dang,Janakpur,"Janakpur, Dang",27.95672298,82.41919946,District,Dang,,Dang
Dhanusa,Janakpur,"Janakpur, Dhanusa",26.73272978,85.92953279,VDC,Dhanusa,JanakpurN.P.,"JanakpurN.P., Dhanusa"
Dhanusha,Janakpur,"Janakpur, Dhanusha",26.73272978,85.92953279,VDC,Dhanusa,JanakpurN.P.,"JanakpurN.P., Dhanusa"
Dhanusa,Janakpur Municipality,"Janakpur Municipality, Dhanusa",26.73272978,85.92953279,VDC,Dhanusa,JanakpurN.P.,"JanakpurN.P., Dhanusa"
Dhanusha,Janakpur Municipality,"Janakpur Municipality, Dhanusha",26.73272978,85.92953279,VDC,Dhanusa,JanakpurN.P.,"JanakpurN.P., Dhanusa"
Dhanusha,JanakpurMunicipality,"JanakpurMunicipality, Dhanusha",26.73272978,85.92953279,VDC,Dhanusa,JanakpurN.P.,"JanakpurN.P., Dhanusa"
Dhanusa,Janakpurn.P.,"Janakpurn.P., Dhanusa",26.73272978,85.92953279,VDC,Dhanusa,JanakpurN.P.,"JanakpurN.P., Dhanusa"
Achham,Janalibandali,"Janalibandali, Achham",29.09187873,81.27654069,VDC,Achham,Janalibandali,"Janalibandali, Achham"
Achham,Janalikot,"Janalikot, Achham",29.17775183,81.25696759,VDC,Achham,Janalikot,"Janalikot, Achham"
Saptari,Jandaul,"Jandaul, Saptari",26.65512088,86.78006169,VDC,Saptari,Jandaul,"Jandaul, Saptari"
Rukum,Jang,"Jang, Rukum",28.71856067,82.73980086,VDC,Rukum,Jang,"Jang, Rukum"
Rolpa,Jangkot,"Jangkot, Rolpa",28.40607456,82.54829515,VDC,Rolpa,Jankot,"Jankot, Rolpa"
Rolpa,Jankot,"Jankot, Rolpa",28.40607456,82.54829515,VDC,Rolpa,Jankot,"Jankot, Rolpa"
Okhaldhunga,Jantarkhani,"Jantarkhani, Okhaldhunga",27.41225813,86.4915604,VDC,Okhaldhunga,Jantarkhani,"Jantarkhani, Okhaldhunga"
Morang,Jante,"Jante, Morang",26.73726577,87.56584402,VDC,Morang,Jante,"Jante, Morang"
Udayapur,Jante,"Jante, Udayapur",27.05416359,86.6646736,VDC,Udayapur,Jante,"Jante, Udayapur"
Dolakha,Japhe,"Japhe, Dolakha",27.54790283,86.10562856,VDC,Dolakha,Japhe,"Japhe, Dolakha"
Sindhuli,Jaratar,"Jaratar, Sindhuli",27.1849397,85.95425766,District,Sindhuli,,Sindhuli
Bhojpur,Jarayotar,"Jarayotar, Bhojpur",27.15277474,87.24409952,VDC,Bhojpur,Jarayotar,"Jarayotar, Bhojpur"
Sindhuli,Jarayotar,"Jarayotar, Sindhuli",27.11611401,86.13943099,VDC,Sindhuli,Jarayotar,"Jarayotar, Sindhuli"
Sindhuli,Jarayotar (Swanitar ,"Jarayotar (Swanitar, Sindhuli",27.11611401,86.13943099,VDC,Sindhuli,Jarayotar,"Jarayotar, Sindhuli"
Sindhuli,Jarayotar(Swanitar t,"Jarayotar(Swanitar t, Sindhuli",27.11611401,86.13943099,VDC,Sindhuli,Jarayotar,"Jarayotar, Sindhuli"
Sindhuli,Jarayotar(Swanitar),"Jarayotar(Swanitar), Sindhuli",27.11611401,86.13943099,VDC,Sindhuli,Jarayotar,"Jarayotar, Sindhuli"
Surkhet,Jarbuta,"Jarbuta, Surkhet",28.62286995,81.66091911,VDC,Surkhet,Jarbuta,"Jarbuta, Surkhet"
Sindhuli,Jaretar(Aapdada),"Jaretar(Aapdada), Sindhuli",27.11611401,86.13943099,VDC,Sindhuli,Jarayotar,"Jarayotar, Sindhuli"
Sindhuli,Jaretar(Apdada),"Jaretar(Apdada), Sindhuli",27.11611401,86.13943099,VDC,Sindhuli,Jarayotar,"Jarayotar, Sindhuli"
Sindhuli,Jaretar(Apdda),"Jaretar(Apdda), Sindhuli",27.11611401,86.13943099,VDC,Sindhuli,Jarayotar,"Jarayotar, Sindhuli"
Kaski,Jarewar,"Jarewar, Kaski",28.35007401,84.00601109,District,Kaski,,Kaski
Jumla,Jarmi,"Jarmi, Jumla",29.27115216,82.22238803,District,Jumla,,Jumla
Orissa,Jashipur,"Jashipur, Orissa",21.9675,86.0803,City,Orissa,Jashipur,"Jashipur, Orissa"
Rolpa,Jaspur,"Jaspur, Rolpa",28.17101094,82.53499787,VDC,Rolpa,Dubidanda,"Dubidanda, Rolpa"
Dang,Jaspur ,"Jaspur, Dang",27.97167599,82.51697819,VDC,Dang,Laxmipur,"Laxmipur, Dang"
Gulmi,Jastok,"Jastok, Gulmi",28.10290897,83.17761695,VDC,Gulmi,JaisithokMandan,"JaisithokMandan, Gulmi"
Rautahat,Jatahara,"Jatahara, Rautahat",26.81294842,85.21526995,VDC,Rautahat,Jatahara,"Jatahara, Rautahat"
Biratnagar,Jatuwa,"Jatuwa, Biratnagar",26.44826738,87.27442229,VDC,Morang,BiratnagarN.P.,"BiratnagarN.P., Morang"
Morang,Jatuwa,"Jatuwa, Morang",26.61017695,87.48097855,District,Morang,,Morang
Gorkha,Jaubari,"Jaubari, Gorkha",28.12241994,84.62969248,VDC,Gorkha,Jaubari,"Jaubari, Gorkha"
Nawalparasi,Jaubari,"Jaubari, Nawalparasi",27.79700937,84.12340161,VDC,Nawalparasi,Jaubari,"Jaubari, Nawalparasi"
Rolpa,Jaulipokhari,"Jaulipokhari, Rolpa",28.19679772,82.59887453,VDC,Rolpa,JauliPokhari,"JauliPokhari, Rolpa"
Kapilbastu,Jawabhari,"Jawabhari, Kapilbastu",27.58301013,82.85711519,VDC,Kapilbastu,Jawabhari,"Jawabhari, Kapilbastu"
Bajura,Jayabageswori,"Jayabageswori, Bajura",29.37540908,81.25678118,VDC,Bajura,Jayabageswori,"Jayabageswori, Bajura"
Gulmi,Jayakhani,"Jayakhani, Gulmi",28.02287674,83.55286125,VDC,Gulmi,Jayakhani,"Jayakhani, Gulmi"
Kapilbastu,Jayanagar,"Jayanagar, Kapilbastu",27.64309645,83.0688775,VDC,Kapilbastu,Jayanagar,"Jayanagar, Kapilbastu"
Kapilvastu,Jayanagar,"Jayanagar, Kapilvastu",27.64309645,83.0688775,VDC,Kapilbastu,Jayanagar,"Jayanagar, Kapilbastu"
Rautahat,Jayanagar,"Jayanagar, Rautahat",26.9156606,85.31021502,VDC,Rautahat,Jayanagar,"Jayanagar, Rautahat"
Bihar,Jaynagar,"Jaynagar, Bihar",26.59118,86.13706,City,Bihar,Jaynagar,"Jaynagar, Bihar"
Kapilvastu,Jaynagar,"Jaynagar, Kapilvastu",27.64309645,83.0688775,VDC,Kapilbastu,Jayanagar,"Jayanagar, Kapilbastu"
Syangja,Jaypate,"Jaypate, Syangja",28.02040729,83.81977571,District,Syangja,,Syangja
Syangja,Jaypati ,"Jaypati, Syangja",28.02040729,83.81977571,District,Syangja,,Syangja
Jhapa,Jaypur,"Jaypur, Jhapa",26.57141901,87.91147486,District,Jhapa,,Jhapa
Rolpa,Jedwang,"Jedwang, Rolpa",28.24327607,82.59657547,VDC,Rolpa,Jedwang,"Jedwang, Rolpa"
Parasi,Jeetpur,"Jeetpur, Parasi",27.17719451,84.72308413,VDC,Parsa,Jeetpur,"Jeetpur, Parsa"
Parsa,Jeetpur,"Jeetpur, Parsa",27.17719451,84.72308413,VDC,Parsa,Jeetpur,"Jeetpur, Parsa"
Dhading,Jeewanpur,"Jeewanpur, Dhading",27.75196017,85.17071784,VDC,Dhading,Jeewanpur,"Jeewanpur, Dhading"
Bajura,Jera,"Jera, Bajura",29.56420589,81.56845673,District,Bajura,,Bajura
Jumla,Jermi ,"Jermi, Jumla",29.27115216,82.22238803,District,Jumla,,Jumla
Jhapa,Jesan Marg,"Jesan Marg, Jhapa",26.57141901,87.91147486,District,Jhapa,,Jhapa
Sindhupalchok,Jethal,"Jethal, Sindhupalchok",27.69361369,85.91145097,VDC,Sindhupalchok,Jethal,"Jethal, Sindhupalchok"
Rautahat,Jethrahiya,"Jethrahiya, Rautahat",26.86564045,85.30859947,VDC,Rautahat,Jethrahiya,"Jethrahiya, Rautahat"
Bardiya,Jhabai,"Jhabai, Bardiya",28.38670165,81.39504875,District,Bardiya,,Bardiya
Palpa,Jhadewa,"Jhadewa, Palpa",27.78396064,83.67073481,VDC,Palpa,Jhadewa,"Jhadewa, Palpa"
Dhanusha,Jhakabari,"Jhakabari, Dhanusha",26.82302323,86.04543422,District,Dhanusa,,Dhanusa
Ilam,Jhakfu,"Jhakfu, Ilam",26.86293045,87.91254595,District,Ilam,,Ilam
Kanchanpur,Jhalari,"Jhalari, Kanchanpur",28.95865737,80.38841901,VDC,Kanchanpur,Jhalari,"Jhalari, Kanchanpur"
Myagdi,Jhamikot(Ghatan),"Jhamikot(Ghatan), Myagdi",28.32237625,83.55777006,VDC,Myagdi,Jyamrukot,"Jyamrukot, Myagdi"
Sindhuli,Jhangajholi Ratmata,"Jhangajholi Ratmata, Sindhuli",27.38510434,85.85770262,VDC,Sindhuli,JhangajholiRalmata,"JhangajholiRalmata, Sindhuli"
Sindhuli,Jhangajholiralmata,"Jhangajholiralmata, Sindhuli",27.38510434,85.85770262,VDC,Sindhuli,JhangajholiRalmata,"JhangajholiRalmata, Sindhuli"
Jajarkot,Jhapra,"Jhapra, Jajarkot",28.75273592,82.11029265,VDC,Jajarkot,Jhapra,"Jhapra, Jajarkot"
Dhanbad,Jharkhand,"Jharkhand, Dhanbad",23.79,86.43,City,Dhanbad,Jharkhand,"Jharkhand, Dhanbad"
Dhading,Jharlang,"Jharlang, Dhading",28.09905649,85.06918627,VDC,Dhading,Jharlang,"Jharlang, Dhading"
Lalitpur,Jharuwarasi,"Jharuwarasi, Lalitpur",27.61370573,85.34146985,VDC,Lalitpur,Jharuwarasi,"Jharuwarasi, Lalitpur"
Dhanusa,Jhatiyahi,"Jhatiyahi, Dhanusa",26.79020635,86.05194234,VDC,Dhanusa,Jhatiyahi,"Jhatiyahi, Dhanusa"
Bhaktapur,Jhaukhel,"Jhaukhel, Bhaktapur",27.69305446,85.4306362,VDC,Bhaktapur,Jhaukhel,"Jhaukhel, Bhaktapur"
Rolpa,Jhenam,"Jhenam, Rolpa",28.21146201,82.45664333,VDC,Rolpa,Jhenam,"Jhenam, Rolpa"
Jh,Jhiljhile,"Jhiljhile, Jh",26.65275968,87.83856256,VDC,Jhapa,Satasidham,"Satasidham, Jhapa"
Jhapa,Jhiljhile,"Jhiljhile, Jhapa",26.65275968,87.83856256,VDC,Jhapa,Satasidham,"Satasidham, Jhapa"
Salyan,Jhimke,"Jhimke, Salyan",28.39239109,82.14120773,District,Salyan,,Salyan
Salyan,Jhimpe,"Jhimpe, Salyan",28.34095516,82.31292085,VDC,Salyan,Korbangjhimpe,"Korbangjhimpe, Salyan"
Myagdi,Jhin,"Jhin, Myagdi",28.4204903,83.51178881,VDC,Myagdi,Jhin,"Jhin, Myagdi"
Palpa,Jhirubas,"Jhirubas, Palpa",27.7779955,83.96066525,VDC,Palpa,Jhirubas,"Jhirubas, Palpa"
Bara,Jhitakaiya(Dakshin),"Jhitakaiya(Dakshin), Bara",26.93001421,84.9890919,VDC,Bara,Jhitakaiya(Dakshin),"Jhitakaiya(Dakshin), Bara"
Bara,Jhitakaiya(Uttar),"Jhitakaiya(Uttar), Bara",27.0632977,85.0607978,VDC,Bara,Jhitakaiya(Uttar),"Jhitakaiya(Uttar), Bara"
Gulmi,Jhiubas,"Jhiubas, Gulmi",28.0912843,83.29421436,District,Gulmi,,Gulmi
Dhanusa,Jhojhikataiya,"Jhojhikataiya, Dhanusa",26.68444946,85.98160345,VDC,Dhanusa,JhojhiKataiya,"JhojhiKataiya, Dhanusa"
Dhanusa,Jhoji Kataiya,"Jhoji Kataiya, Dhanusa",26.68444946,85.98160345,VDC,Dhanusa,JhojhiKataiya,"JhojhiKataiya, Dhanusa"
Mustang,Jhong,"Jhong, Mustang",28.82599524,83.87945242,VDC,Mustang,Jhong,"Jhong, Mustang"
Kathmandu,Jhor Mahankal,"Jhor Mahankal, Kathmandu",27.8004269,85.33792805,VDC,Kathmandu,Jhormahankal,"Jhormahankal, Kathmandu"
Morang,Jhorahat,"Jhorahat, Morang",26.52345294,87.33289305,VDC,Morang,Jhorahat,"Jhorahat, Morang"
Kathmandu,Jhormahankal,"Jhormahankal, Kathmandu",27.8004269,85.33792805,VDC,Kathmandu,Jhormahankal,"Jhormahankal, Kathmandu"
Kathmandu,Jhorpati,"Jhorpati, Kathmandu",27.72598698,85.38136169,VDC,Kathmandu,Jorpati,"Jorpati, Kathmandu"
Parsa,Jhouwa Guthi,"Jhouwa Guthi, Parsa",27.02166603,84.80224645,VDC,Parsa,JhouwaGuthi,"JhouwaGuthi, Parsa"
Parsa,Jhouwaguthi,"Jhouwaguthi, Parsa",27.02166603,84.80224645,VDC,Parsa,JhouwaGuthi,"JhouwaGuthi, Parsa"
Morang,Jhukirya  ,"Jhukirya, Morang",26.43136616,87.63071487,VDC,Morang,Jhurkiya,"Jhurkiya, Morang"
Morang,Jhukiya,"Jhukiya, Morang",26.43136616,87.63071487,VDC,Morang,Jhurkiya,"Jhurkiya, Morang"
Rukum,Jhula,"Jhula, Rukum",28.67015608,82.43110509,VDC,Rukum,Jhula,"Jhula, Rukum"
Rukum,Jhula Garabung,"Jhula Garabung, Rukum",28.67015608,82.43110509,VDC,Rukum,Jhula,"Jhula, Rukum"
Rukum,JhulaGarabung,"JhulaGarabung, Rukum",28.67015608,82.43110509,VDC,Rukum,Jhula,"Jhula, Rukum"
Dolakha,Jhule,"Jhule, Dolakha",27.55964669,86.1181802,VDC,Dolakha,Jhule,"Jhule, Dolakha"
Sunsari,Jhumka,"Jhumka, Sunsari",26.67481826,87.2010387,VDC,Sunsari,BhadgauSinawari,"BhadgauSinawari, Sunsari"
Sunsari,"Jhumka,Inarwa","Jhumka,Inarwa, Sunsari",26.67481826,87.2010387,VDC,Sunsari,BhadgauSinawari,"BhadgauSinawari, Sunsari"
Rautahat,Jhunkhunwa,"Jhunkhunwa, Rautahat",26.8090338,85.29909253,VDC,Rautahat,Jhunkhunwa,"Jhunkhunwa, Rautahat"
Morang,Jhurkiya,"Jhurkiya, Morang",26.43136616,87.63071487,VDC,Morang,Jhurkiya,"Jhurkiya, Morang"
Saptari,Jhutaki,"Jhutaki, Saptari",26.48163486,86.64733743,VDC,Saptari,Jhutaki,"Jhutaki, Saptari"
Chapara,Jhuwaila,"Jhuwaila, Chapara",0.0,0.0,'Unknown',Unknown,Unknown,"Unknown, Unknown"
Dolakha,Jhyaku,"Jhyaku, Dolakha",27.70995567,86.2035562,VDC,Dolakha,Jhyaku,"Jhyaku, Dolakha"
Siraha,Jighaul,"Jighaul, Siraha",26.63349726,86.38219958,VDC,Siraha,Jighaul,"Jighaul, Siraha"
Doti,Jijodamandau,"Jijodamandau, Doti",29.25063833,80.75316219,VDC,Doti,Jijodamandau,"Jijodamandau, Doti"
Nuwakot,Jiling,"Jiling, Nuwakot",27.8360313,85.11131504,VDC,Nuwakot,Jiling,"Jiling, Nuwakot"
Mugu,Jima,"Jima, Mugu",29.62519913,81.99478029,VDC,Mugu,Jima,"Jima, Mugu"
Salyan,Jimali,"Jimali, Salyan",28.50474784,82.22884972,VDC,Salyan,Jimali,"Jimali, Salyan"
Salyan,Jimphe,"Jimphe, Salyan",28.34095516,82.31292085,VDC,Salyan,Korbangjhimpe,"Korbangjhimpe, Salyan"
Rolpa,Jinabang,"Jinabang, Rolpa",28.40905713,82.39612206,VDC,Rolpa,Jinawang,"Jinawang, Rolpa"
Sindhuli,Jinakhu,"Jinakhu, Sindhuli",27.09312338,86.25724242,VDC,Sindhuli,Jinakhu,"Jinakhu, Sindhuli"
Rolpa,Jinawang,"Jinawang, Rolpa",28.40905713,82.39612206,VDC,Rolpa,Jinawang,"Jinawang, Rolpa"
Rautahat,Jingadawa,"Jingadawa, Rautahat",26.86427344,85.27672327,VDC,Rautahat,JingadawaBelbichwa,"JingadawaBelbichwa, Rautahat"
Sarlahi,Jingadawa,"Jingadawa, Sarlahi",26.88459219,85.66240656,VDC,Sarlahi,Jingadawa,"Jingadawa, Sarlahi"
Rautahat,Jingadawa Belbichwa,"Jingadawa Belbichwa, Rautahat",26.86427344,85.27672327,VDC,Rautahat,JingadawaBelbichwa,"JingadawaBelbichwa, Rautahat"
Rautahat,Jingadawabelbichwa,"Jingadawabelbichwa, Rautahat",26.86427344,85.27672327,VDC,Rautahat,JingadawaBelbichwa,"JingadawaBelbichwa, Rautahat"
Dolakha,Jiri,"Jiri, Dolakha",27.62669232,86.21548647,VDC,Dolakha,Jiri,"Jiri, Dolakha"
Terhathum,Jirikhimti,"Jirikhimti, Terhathum",27.16476714,87.48935358,VDC,Terhathum,Jirikhinti,"Jirikhinti, Terhathum"
Terhathum,Jirikhinti,"Jirikhinti, Terhathum",27.16476714,87.48935358,VDC,Terhathum,Jirikhinti,"Jirikhinti, Terhathum"
Ilam,Jirimale,"Jirimale, Ilam",26.80468423,88.1516079,VDC,Ilam,Jirmale,"Jirmale, Ilam"
Ilam,Jirmale,"Jirmale, Ilam",26.80468423,88.1516079,VDC,Ilam,Jirmale,"Jirmale, Ilam"
Illam,Jirmale,"Jirmale, Illam",26.80468423,88.1516079,VDC,Ilam,Jirmale,"Jirmale, Ilam"
Dhankuta,Jiro,"Jiro, Dhankuta",26.97000621,87.34382777,District,Dhankuta,,Dhankuta
Lamjung,Jita,"Jita, Lamjung",28.12534037,84.30856935,VDC,Lamjung,Jita,"Jita, Lamjung"
Bara,Jitpur,"Jitpur, Bara",27.11990435,84.96927025,VDC,Bara,JitpurBhawanipur,"JitpurBhawanipur, Bara"
Dhankuta,Jitpur,"Jitpur, Dhankuta",26.87098422,87.81370783,VDC,Ilam,Jitpur,"Jitpur, Ilam"
Ilam,Jitpur,"Jitpur, Ilam",26.87098422,87.81370783,VDC,Ilam,Jitpur,"Jitpur, Ilam"
Navalparasi,Jitpur,"Jitpur, Navalparasi",27.63221514,83.96993575,District,Nawalparasi,,Nawalparasi
Nawalparasi,Jitpur,"Jitpur, Nawalparasi",27.53125016,83.67191541,VDC,Nawalparasi,RamgramN.P.,"RamgramN.P., Nawalparasi"
Parasi,Jitpur,"Jitpur, Parasi",27.17719451,84.72308413,VDC,Parsa,Jeetpur,"Jeetpur, Parsa"
Kapilvastu,Jitpur ,"Jitpur, Kapilvastu",27.66447152,83.17519361,VDC,Kapilbastu,Gajehada,"Gajehada, Kapilbastu"
Rupandehi,Jitpur Bhairahawa,"Jitpur Bhairahawa, Rupandehi",27.50707893,83.44455676,VDC,Rupandehi,SiddharthNagarN.P.,"SiddharthNagarN.P., Rupandehi"
Bara,Jitpur Bhawanipur,"Jitpur Bhawanipur, Bara",27.11990435,84.96927025,VDC,Bara,JitpurBhawanipur,"JitpurBhawanipur, Bara"
Bara,Jitpurbhawanipur,"Jitpurbhawanipur, Bara",27.11990435,84.96927025,VDC,Bara,JitpurBhawanipur,"JitpurBhawanipur, Bara"
Kathmandu,Jitpure Fedi,"Jitpure Fedi, Kathmandu",27.78234508,85.27690968,VDC,Kathmandu,Jitpurphedi,"Jitpurphedi, Kathmandu"
Kathmandu,Jitpurphedi,"Jitpurphedi, Kathmandu",27.78234508,85.27690968,VDC,Kathmandu,Jitpurphedi,"Jitpurphedi, Kathmandu"
Nawalparasi,Jiutpur  ,"Jiutpur, Nawalparasi",27.53125016,83.67191541,VDC,Nawalparasi,RamgramN.P.,"RamgramN.P., Nawalparasi"
Dhading,Jiwanpur,"Jiwanpur, Dhading",27.75196017,85.17071784,VDC,Dhading,Jeewanpur,"Jeewanpur, Dhading"
Dhading,JiwanpurNaubise,"JiwanpurNaubise, Dhading",27.75196017,85.17071784,VDC,Dhading,Jeewanpur,"Jeewanpur, Dhading"
Jhapa,Jodi Dada,"Jodi Dada, Jhapa",26.57141901,87.91147486,District,Jhapa,,Jhapa
Jhapa,JodiDada,"JodiDada, Jhapa",26.57141901,87.91147486,District,Jhapa,,Jhapa
Rupandehi,Jogada,"Jogada, Rupandehi",27.54485812,83.24093437,VDC,Rupandehi,Jogada,"Jogada, Rupandehi"
Dadeldhura,Jogbuda,"Jogbuda, Dadeldhura",29.0783329,80.33976587,VDC,Dadeldhura,Jogbuda,"Jogbuda, Dadeldhura"
Jhapa,Jogi Dada,"Jogi Dada, Jhapa",26.57141901,87.91147486,District,Jhapa,,Jhapa
Jhapa Baren,Jogi Danda,"Jogi Danda, Jhapa Baren",26.57141901,87.91147486,District,Jhapa,,Jhapa
Udayapur,Jogidaha,"Jogidaha, Udayapur",26.74285808,86.76850424,VDC,Udayapur,Jogidaha,"Jogidaha, Udayapur"
Udaypur,Jogidaha ,"Jogidaha, Udaypur",26.74285808,86.76850424,VDC,Udayapur,Jogidaha,"Jogidaha, Udayapur"
Jhapa Baren,JogiDanda,"JogiDanda, Jhapa Baren",26.57142,87.91147,District,Jhapa,,Jhapa
Udayapur,Jogidha,"Jogidha, Udayapur",26.74285808,86.76850424,VDC,Udayapur,Jogidaha,"Jogidaha, Udayapur"
Udaypur,Jogidha,"Jogidha, Udaypur",26.74285808,86.76850424,VDC,Udayapur,Jogidaha,"Jogidaha, Udayapur"
Udhaypur,Jogidha,"Jogidha, Udhaypur",26.74285808,86.76850424,VDC,Udayapur,Jogidaha,"Jogidaha, Udayapur"
Dhading,Jogimara,"Jogimara, Dhading",27.77314883,84.67399604,VDC,Dhading,Jogimara,"Jogimara, Dhading"
Saptari,Joginiya1,"Joginiya1, Saptari",26.52885885,86.87488249,VDC,Saptari,Joginiya-1,"Joginiya-1, Saptari"
Saptari,Joginiya-1,"Joginiya-1, Saptari",26.52885885,86.87488249,VDC,Saptari,Joginiya-1,"Joginiya-1, Saptari"
Saptari,Joginiya2,"Joginiya2, Saptari",26.52407431,86.85680067,VDC,Saptari,Joginiya-2,"Joginiya-2, Saptari"
Saptari,Joginiya-2,"Joginiya-2, Saptari",26.52407431,86.85680067,VDC,Saptari,Joginiya-2,"Joginiya-2, Saptari"
Ilam,Jogmai,"Jogmai, Ilam",26.99488506,88.05802983,VDC,Ilam,Jogmai,"Jogmai, Ilam"
Gulmi,Johang,"Johang, Gulmi",28.03754103,83.42026126,VDC,Gulmi,Johang,"Johang, Gulmi"
Mustang,Jomsom,"Jomsom, Mustang",28.77740424,83.77065083,VDC,Mustang,Jomsom,"Jomsom, Mustang"
Dolkha,Jongu,"Jongu, Dolkha",27.68628154,86.19050747,VDC,Dolakha,Jugu,"Jugu, Dolakha"
Jhapa,Joropani  ,"Joropani, Jhapa",26.50506044,87.71745788,VDC,Jhapa,Juropani,"Juropani, Jhapa"
Dang,Jorpani ,"Jorpani, Dang",28.00510561,82.69630508,VDC,Dang,Loharpani,"Loharpani, Dang"
Dang,"Jorpani,Ghorai","Jorpani,Ghorai, Dang",28.00510561,82.69630508,VDC,Dang,Loharpani,"Loharpani, Dang"
Kathmandu,Jorpati,"Jorpati, Kathmandu",27.72598698,85.38136169,VDC,Kathmandu,Jorpati,"Jorpati, Kathmandu"
Kathmandu,"Jorpati,Kathmandu","Jorpati,Kathmandu, Kathmandu",27.72598698,85.38136169,VDC,Kathmandu,Jorpati,"Jorpati, Kathmandu"
Kailai,Joshipur,"Joshipur, Kailai",28.56887305,81.02351953,VDC,Kailali,Joshipur,"Joshipur, Kailali"
Kailali,Joshipur,"Joshipur, Kailali",28.56887,81.02351953,VDC,Kailali,Joshipur,"Joshipur, Kailali"
Odisha,Joshipur,"Joshipur, Odisha",21.9675,86.0803,City,Orissa,Jashipur,"Jashipur, Orissa"
Rautahat,Jowaha(Jokaha),"Jowaha(Jokaha), Rautahat",26.80748038,85.19327351,VDC,Rautahat,Jowaha(Jokaha),"Jowaha(Jokaha), Rautahat"
Kalikot,Jubidha,"Jubidha, Kalikot",29.17166242,81.80669211,VDC,Kalikot,Jubika,"Jubika, Kalikot"
Kalikot,Jubika,"Jubika, Kalikot",29.17166242,81.80669211,VDC,Kalikot,Jubika,"Jubika, Kalikot"
Solukhumbu,Jubing,"Jubing, Solukhumbu",27.61221444,86.74706704,VDC,Solukhumbu,Jubing,"Jubing, Solukhumbu"
Kalikot,Jubitha,"Jubitha, Kalikot",29.17166242,81.80669211,VDC,Kalikot,Jubika,"Jubika, Kalikot"
Solukhumbu,Jubu,"Jubu, Solukhumbu",27.41561352,86.72488419,VDC,Solukhumbu,Jubu,"Jubu, Solukhumbu"
Rautahat,Judibela,"Judibela, Rautahat",27.14979217,85.41037959,VDC,Rautahat,Judibela,"Judibela, Rautahat"
Dolpa,Jufal,"Jufal, Dolpa",28.97481295,82.81622916,VDC,Dolpa,Jufal,"Jufal, Dolpa"
Jajarkot,Juga thapa chaur,"Juga thapa chaur, Jajarkot",28.70451774,81.94041056,VDC,Jajarkot,JungaThapachaur,"JungaThapachaur, Jajarkot"
Jajarkot,Jugachaur,"Jugachaur, Jajarkot",28.70451774,81.94041056,VDC,Jajarkot,JungaThapachaur,"JungaThapachaur, Jajarkot"
Bajura,Jugada,"Jugada, Bajura",29.47035415,81.47426008,VDC,Bajura,Jugada,"Jugada, Bajura"
Rolpa,Jugar,"Jugar, Rolpa",28.33362302,82.42675552,VDC,Rolpa,Jungar,"Jungar, Rolpa"
Jajarkot,Jugathapa chaur,"Jugathapa chaur, Jajarkot",28.70451774,81.94041056,VDC,Jajarkot,JungaThapachaur,"JungaThapachaur, Jajarkot"
Bajura,Jugeda,"Jugeda, Bajura",29.47035415,81.47426008,VDC,Bajura,Jugada,"Jugada, Bajura"
Kailali,Jugeda,"Jugeda, Kailali",29.47035,81.47426008,VDC,Bajura,Jugada,"Jugada, Bajura"
Dolakha,Jugu,"Jugu, Dolakha",27.68628154,86.19050747,VDC,Dolakha,Jugu,"Jugu, Dolakha"
Arghakhanchi,Jukena,"Jukena, Arghakhanchi",27.88903401,83.03681489,VDC,Arghakhanchi,Jukena,"Jukena, Arghakhanchi"
Bajura,Jukot,"Jukot, Bajura",29.44841985,81.75884675,VDC,Bajura,Jukot,"Jukot, Bajura"
Arghakhanchi,Jukuna,"Jukuna, Arghakhanchi",27.88903401,83.03681489,VDC,Arghakhanchi,Jukena,"Jukena, Arghakhanchi"
Sindhuli,Juletara,"Juletara, Sindhuli",27.1849397,85.95425766,District,Sindhuli,,Sindhuli
Chitwan,Julsipur,"Julsipur, Chitwan",27.58142656,84.44953193,District,Chitwan,,Chitwan
Arghakhanchi,Juluke,"Juluke, Arghakhanchi",27.86299868,82.8792359,VDC,Arghakhanchi,Juluke,"Juluke, Arghakhanchi"
Arghakanchi,Juluke ,"Juluke, Arghakanchi",27.86299868,82.8792359,VDC,Arghakhanchi,Juluke,"Juluke, Arghakhanchi"
Dang,"Jumlikhola, Shantina","Jumlikhola, Shantina, Dang",28.18281694,82.22394091,VDC,Dang,Shantinagar,"Shantinagar, Dang"
Pyuthan,Jumrikanda,"Jumrikanda, Pyuthan",28.1638652,82.82256711,VDC,Pyuthan,Jumrikanda,"Jumrikanda, Pyuthan"
