Address 1,Address 2,Canonical Address 1 & 2,latitude,longitude,Level,Lat/Long
Kaski,Rupakot,"Rupakot, Kaski",28.15224562,84.14912625,VDC,28.1522456161066 - 84.1491262538536VDC
Tanahu,Rupakot,"Rupakot, Tanahu",28.11372078,84.37952961,VDC,28.1137207827089 - 84.3795296123031VDC
Dadeldhura,Rupal,"Rupal, Dadeldhura",29.2684716,80.36952941,VDC,29.2684715953909 - 80.3695294133991VDC
Rupandehi,,Rupandehi,27.57579,83.39432,District,27.5757883822502 - 83.3943233969061District
Udayapur,Rupatar,"Rupatar, Udayapur",27.1041216,86.54182909,VDC,27.104121600377 - 86.541829091991VDC
Nawalparasi,Rupauliya,"Rupauliya, Nawalparasi",27.48719515,83.85273358,VDC,27.4871951453719 - 83.8527335840036VDC
Saptari,Rupnagar,"Rupnagar, Saptari",26.64946643,86.88003985,VDC,26.6494664294561 - 86.880039847126VDC
Palpa,Rupse,"Rupse, Palpa",27.80415511,83.62407006,VDC,27.80415510531 - 83.6240700567398VDC
Kalikot,Rupsha,"Rupsha, Kalikot",29.25573355,81.52496373,VDC,29.2557335456385 - 81.5249637311898VDC
Gulmi,Ruru,"Ruru, Gulmi",27.94626203,83.42200109,VDC,27.9462620310851 - 83.4220010918861VDC
Pyuthan,RuspurKot,"RuspurKot, Pyuthan",28.04412754,82.89259532,VDC,28.0441275352808 - 82.8925953168081VDC
Kavrepalanchok,RyaleBhir,"RyaleBhir, Kavrepalanchok",27.60196187,85.44213151,VDC,27.6019618668002 - 85.4421315089709VDC
Khotang,Sa.Chhitapokhari,"Sa.Chhitapokhari, Khotang",27.08380286,86.8062213,VDC,27.0838028576011 - 86.8062212953897VDC
Parsa,Sabaithawa,"Sabaithawa, Parsa",27.03235356,84.71432284,VDC,27.0323535639668 - 84.7143228418947VDC
Dhanusa,Sabela,"Sabela, Dhanusa",26.80617551,86.09170991,VDC,26.8061755098255 - 86.0917099095186VDC
Sankhuwasabha,Sabhapokhari,"Sabhapokhari, Sankhuwasabha",27.4508451,87.38570935,VDC,27.4508451009563 - 87.3857093538848VDC
Terhathum,Sabla,"Sabla, Terhathum",27.15376893,87.5347756,VDC,27.1537689259976 - 87.5347756044027VDC
Kailali,Sadepani,"Sadepani, Kailali",28.69588072,80.99338317,VDC,28.6958807248106 - 80.9933831671296VDC
Taplejung,Sadewa,"Sadewa, Taplejung",27.30414005,87.94195824,VDC,27.3041400499047 - 87.9419582386851VDC
Rupandehi,Sadi,"Sadi, Rupandehi",27.58344509,83.22838274,VDC,27.583445092038 - 83.2283827356487VDC
Kailali,Sahajpur,"Sahajpur, Kailali",28.99127921,80.59620456,VDC,28.9912792054117 - 80.5962045621649VDC
Palpa,Sahalkot,"Sahalkot, Palpa",27.80272596,83.97377613,VDC,27.8027259582646 - 83.9737761250661VDC
Dolakha,Sahare,"Sahare, Dolakha",27.49763413,86.12066567,VDC,27.4976341324861 - 86.1206656713949VDC
Surkhet,Sahare,"Sahare, Surkhet",28.40172498,81.90163718,VDC,28.4017249807708 - 81.9016371828944VDC
Dolpa,Sahartara,"Sahartara, Dolpa",28.84078381,83.05763073,VDC,28.8407838078484 - 83.0576307321376VDC
Mahottari,Sahasaula,"Sahasaula, Mahottari",26.78225283,85.78009372,VDC,26.782252831022 - 85.7800937167936VDC
Bihar,Sahasi,"Sahasi, Bihar",24.8987,83.8442,City,24.8987 - 83.8442City
Sunsari,Sahebganj,"Sahebganj, Sunsari",26.41806888,87.17798594,VDC,26.4180688817577 - 87.1779859376775VDC
Mahottari,Sahorawa,"Sahorawa, Mahottari",26.69196802,85.87584657,VDC,26.6919680198497 - 85.8758465688353VDC
Dang,Saidha,"Saidha, Dang",28.10483522,82.54183292,VDC,28.1048352162963 - 82.5418329224048VDC
Banke,Saigaun,"Saigaun, Banke",28.04437608,81.56541481,VDC,28.0443760825931 - 81.5654148062574VDC
Salyan,SaijuwalTakura,"SaijuwalTakura, Salyan",28.38345675,82.13831636,VDC,28.3834567533209 - 82.138316360978VDC
Dolakha,Sailungeswor,"Sailungeswor, Dolakha",27.57965475,86.01521947,VDC,27.5796547455263 - 86.0152194741757VDC
Kaski,Saimarang,"Saimarang, Kaski",28.26005301,84.13371632,VDC,28.2600530127921 - 84.1337163204946VDC
Lalitpur,Sainbu,"Sainbu, Lalitpur",27.64837808,85.30598972,VDC,27.6483780773616 - 85.3059897186897VDC
Bajhang,Sainpasela,"Sainpasela, Bajhang",29.5536175,80.99804343,VDC,29.553617499362 - 80.9980434292341VDC
Ramechhap,Saipu,"Saipu, Ramechhap",27.42934576,86.22331571,VDC,27.4293457584473 - 86.2233157113513VDC
Jajarkot,Sakala,"Sakala, Jajarkot",28.93119289,82.33100266,VDC,28.9311928926769 - 82.3310026647945VDC
Baitadi,Sakar,"Sakar, Baitadi",29.43425265,80.51741506,VDC,29.4342526526572 - 80.5174150641838VDC
Ilam,Sakfara,"Sakfara, Ilam",26.80946876,87.65376763,VDC,26.8094687617127 - 87.6537676301391VDC
Syangja,Sakhar,"Sakhar, Syangja",27.89717394,83.92344529,VDC,27.897173936917 - 83.9234452943368VDC
Ilam,Sakhejung,"Sakhejung, Ilam",26.98699368,87.88075346,VDC,26.9869936794824 - 87.8807534630452VDC
Rolpa,Sakhi,"Sakhi, Rolpa",28.21978835,82.53400368,VDC,28.2197883482087 - 82.5340036820692VDC
Rautahat,Sakhuawa,"Sakhuawa, Rautahat",26.88987382,85.29722843,VDC,26.8898738172234 - 85.2972284259331VDC
Rautahat,SakhuwaDhamaura,"SakhuwaDhamaura, Rautahat",27.00681533,85.33575326,VDC,27.0068153276338 - 85.3357532593308VDC
Dhanusa,SakhuwaMahendranaga,"SakhuwaMahendranaga, Dhanusa",26.84675086,85.95892351,VDC,26.8467508585492 - 85.9589235079526VDC
Siraha,Sakhuwanankarkatti,"Sakhuwanankarkatti, Siraha",26.64027018,86.49789835,VDC,26.6402701789031 - 86.497898354552VDC
Parsa,SakhuwaPrasauni,"SakhuwaPrasauni, Parsa",27.15401747,84.82759828,VDC,27.1540174733098 - 84.8275982794495VDC
Sarlahi,Sakraul,"Sakraul, Sarlahi",26.83239725,85.51004706,VDC,26.8323972512671 - 85.5100470620414VDC
Dhading,Salang,"Salang, Dhading",27.84062942,84.80827373,VDC,27.8406294233817 - 84.8082737259226VDC
Dolpa,Saldang,"Saldang, Dolpa",29.42996521,83.11162764,VDC,29.429965211521 - 83.1116276357224VDC
Kavrepalanchok,Saldhara,"Saldhara, Kavrepalanchok",27.41561352,85.47624463,VDC,27.4156135194458 - 85.4762446275763VDC
Sarlahi,Salempur,"Salempur, Sarlahi",26.9019905,85.56137208,VDC,26.9019904986952 - 85.5613720820196VDC
Baitadi,Salena,"Salena, Baitadi",29.45059464,80.4445907,VDC,29.4505946384371 - 80.4445907016966VDC
Parbat,Saligram,"Saligram, Parbat",28.02896615,83.60549115,VDC,28.028966149234 - 83.6054911451497VDC
Parbat,Salija,"Salija, Parbat",28.33672986,83.63699452,VDC,28.3367298586192 - 83.6369945169765VDC
Rupandehi,Saljhundi,"Saljhundi, Rupandehi",27.71119841,83.25044131,VDC,27.7111984105311 - 83.2504413096102VDC
Surkhet,Salkot,"Salkot, Surkhet",28.81319506,81.46580947,VDC,28.8131950561894 - 81.4658094708759VDC
Khotang,Salle,"Salle, Khotang",27.22541269,86.63292168,VDC,27.2254126887517 - 86.6329216819282VDC
Kavrepalanchok,SalleBhumlu,"SalleBhumlu, Kavrepalanchok",27.61072316,85.76654789,VDC,27.6107231595567 - 85.7665478882764VDC
Dailekh,Salleri,"Salleri, Dailekh",28.86824829,81.82334478,VDC,28.8682482858513 - 81.8233447795378VDC
Okhaldhunga,Salleri,"Salleri, Okhaldhunga",27.2843184,86.49584784,VDC,27.2843184017533 - 86.495847839226VDC
Solukhumbu,Salleri,"Salleri, Solukhumbu",27.50962654,86.58060247,VDC,27.5096265403018 - 86.5806024727009VDC
Jajarkot,Salma,"Salma, Jajarkot",28.74142702,81.9541428,VDC,28.7414270197792 - 81.9541428026057VDC
Nuwakot,Salme,"Salme, Nuwakot",28.04853925,85.09938477,VDC,28.0485392500732 - 85.0993847653875VDC
Kavrepalanchok,Salmechakala(Taldhu,"Salmechakala(Taldhu, Kavrepalanchok",27.41536497,85.54092907,VDC,27.4153649721336 - 85.5409290655876VDC
Ramechhap,Salupati,"Salupati, Ramechhap",27.36714679,86.13943099,VDC,27.3671467935584 - 86.1394309934692VDC
Salyan,,Salyan,28.39239,82.14121,District,28.3923910915277 - 82.1412077339235District
Baglung,Salyan,"Salyan, Baglung",28.14895236,83.43200512,VDC,28.1489523642194 - 83.4320051212039VDC
Kaski,Salyan,"Salyan, Kaski",28.28037176,83.79065889,VDC,28.280371755568 - 83.7906588927709VDC
Solukhumbu,Salyan,"Salyan, Solukhumbu",27.38112758,86.59638523,VDC,27.3811275798721 - 86.5963852270284VDC
Dhading,Salyankot,"Salyankot, Dhading",28.01902426,84.89128853,VDC,28.0190242567443 - 84.8912885282119VDC
Dhading,Salyantar,"Salyantar, Dhading",28.00995228,84.80268141,VDC,28.0099522798474 - 84.8026814113972VDC
Gorkha,Samagaun,"Samagaun, Gorkha",28.63094774,84.60353288,VDC,28.6309477394871 - 84.6035328774623VDC
Ilam,Samalbung,"Samalbung, Ilam",26.85545001,88.141666,VDC,26.8554500144777 - 88.1416660040725VDC
Rautahat,Samanpur,"Samanpur, Rautahat",26.97667897,85.38533845,VDC,26.9766789660243 - 85.3853384481233VDC
Nuwakot,Samari,"Samari, Nuwakot",27.95955931,85.04333735,VDC,27.9595593122901 - 85.0433373464767VDC
Saptari,Sambhunath,"Sambhunath, Saptari",26.60634347,86.68903124,VDC,26.6063434707819 - 86.6890312376671VDC
Terhathum,Samdu,"Samdu, Terhathum",27.24977033,87.57970053,VDC,27.2497703253515 - 87.5797005310906VDC
Dadeldhura,Samejee,"Samejee, Dadeldhura",29.36422445,80.55463502,VDC,29.3642244474326 - 80.5546350241923VDC
Rupandehi,SameraMarchwar,"SameraMarchwar, Rupandehi",27.3482572,83.32407345,VDC,27.3482571978279 - 83.3240734508623VDC
Lamjung,Samibhanjyang,"Samibhanjyang, Lamjung",28.124719,84.24177226,VDC,28.1247190012757 - 84.2417722644923VDC
Parsa,Samjhauta,"Samjhauta, Parsa",27.06019086,84.65616277,VDC,27.060190862938 - 84.6561627708298VDC
Banke,Samserganj,"Samserganj, Banke",28.16131759,81.65563748,VDC,28.1613175930035 - 81.6556374806016VDC
Nuwakot,Samundradevi,"Samundradevi, Nuwakot",27.83596916,85.33569112,VDC,27.8359691612772 - 85.3356911225028VDC
Nuwakot,Samundratar,"Samundratar, Nuwakot",27.93395894,85.38546272,VDC,27.933958939129 - 85.3854627217794VDC
Doti,Sanagau,"Sanagau, Doti",29.26778809,81.0774543,VDC,29.2677880902823 - 81.0774542954959VDC
Nawalparasi,Sanai,"Sanai, Nawalparasi",27.48328053,83.63693238,VDC,27.483280525204 - 83.6369323801484VDC
Bardiya,Sanashree,"Sanashree, Bardiya",28.29236416,81.27175616,VDC,28.2923641633838 - 81.271756156842VDC
Mahottari,Sandha,"Sandha, Mahottari",26.72390635,85.77388003,VDC,26.7239063494729 - 85.7738800339875VDC
Arghakhanchi,Sandhikharka,"Sandhikharka, Arghakhanchi",27.97565275,83.13033082,VDC,27.9756527507578 - 83.1303308209687VDC
Sindhupalchok,Sangachok,"Sangachok, Sindhupalchok",27.68174555,85.71702484,VDC,27.6817455540302 - 85.7170248363119VDC
Ramechhap,Sanghutar,"Sanghutar, Ramechhap",27.35378738,86.20479894,VDC,27.3537873755253 - 86.2047989365892VDC
Dhading,Sangkosh,"Sangkosh, Dhading",27.93886775,84.91577044,VDC,27.9388677485458 - 84.9157704384678VDC
Kathmandu,Sangla,"Sangla, Kathmandu",27.79303261,85.31897632,VDC,27.7930326130871 - 85.3189763157544VDC
Bhojpur,Sangpang,"Sangpang, Bhojpur",27.30563133,87.1019926,VDC,27.3056313337782 - 87.1019925969592VDC
Rautahat,Sangrampur,"Sangrampur, Rautahat",26.96269818,85.37067416,VDC,26.9626981797106 - 85.370674156701VDC
Sarlahi,Sangrampur,"Sangrampur, Sarlahi",26.85781121,85.66992512,VDC,26.857811213944 - 85.6699251206418VDC
Ilam,Sangrumba,"Sangrumba, Ilam",26.90391674,87.88118842,VDC,26.9039167403651 - 87.8811884208416VDC
Taplejung,Sangu,"Sangu, Taplejung",27.33756966,87.50880241,VDC,27.3375696634014 - 87.5088024102732VDC
Siraha,Sanhaitha,"Sanhaitha, Siraha",26.62914769,86.24910249,VDC,26.6291476866802 - 86.2491024949966VDC
Jhapa,Sanischare,"Sanischare, Jhapa",26.67755228,88.01726807,VDC,26.6775522757396 - 88.0172680742948VDC
Morang,Sanischare,"Sanischare, Morang",26.62119417,87.55049622,VDC,26.6211941726884 - 87.5504962219021VDC
Darchula,Sankarpur,"Sankarpur, Darchula",29.73772892,80.44403147,VDC,29.7377289209061 - 80.444031470244VDC
Saptari,Sankarpura,"Sankarpura, Saptari",26.47678818,86.79298615,VDC,26.4767881842751 - 86.7929861510128VDC
Parsa,Sankarsaraiya,"Sankarsaraiya, Parsa",27.21093481,84.75533315,VDC,27.2109348078135 - 84.7553331484148VDC
Rukum,Sankha,"Sankha, Rukum",28.6059066,82.5308347,VDC,28.6059065977786 - 82.5308347038381VDC
Lalitpur,Sankhu,"Sankhu, Lalitpur",27.50335072,85.33612608,VDC,27.5033507206677 - 85.3361260802992VDC
Kavrepalanchok,SankhupatiChour,"SankhupatiChour, Kavrepalanchok",27.57107986,85.57137611,VDC,27.5710798632539 - 85.5713761113374VDC
Sankhuwasabha,,Sankhuwasabha,27.57495,87.29028,District,27.5749470151076 - 87.2902762564017District
Terhathum,SankrantiBazar,"SankrantiBazar, Terhathum",27.21298532,87.63860624,VDC,27.2129853231395 - 87.6386062440923VDC
Dhankuta,Sanne,"Sanne, Dhankuta",27.07255609,87.30406156,VDC,27.0725560917221 - 87.3040615618129VDC
Bhojpur,SanoDumma,"SanoDumma, Bhojpur",27.10536434,87.18631227,VDC,27.1053643369382 - 87.1863122726377VDC
Kavrepalanchok,Sanowangthali,"Sanowangthali, Kavrepalanchok",27.62377189,85.81743795,VDC,27.6237718934495 - 85.8174379504582VDC
Achham,Santada,"Santada, Achham",29.1571224,81.39783178,VDC,29.157122399506 - 81.3978317809774VDC
Dailekh,Santalla,"Santalla, Dailekh",28.94896403,81.47805043,VDC,28.9489640255023 - 81.4780504260039VDC
Rautahat,Santapur(Dostiya),"Santapur(Dostiya), Rautahat",26.99979387,85.19221719,VDC,26.9997938660629 - 85.1922171865104VDC
Sunsari,Santerjhora,"Santerjhora, Sunsari",26.54948827,87.17431986,VDC,26.5494882731063 - 87.1743198648219VDC
Sindhuli,Santeswori(Rampur),"Santeswori(Rampur), Sindhuli",27.3637914,85.71571996,VDC,27.3637914048431 - 85.7157199629226VDC
Taplejung,Santhakra,"Santhakra, Taplejung",27.38821118,87.59660175,VDC,27.388211178271 - 87.5966017483232VDC
Rautahat,Santpur(Matiaun),"Santpur(Matiaun), Rautahat",27.07709208,85.3393572,VDC,27.0770920801706 - 85.3393571953583VDC
Sindhupalchok,Sanusiruwari,"Sanusiruwari, Sindhupalchok",27.75568838,85.70950628,VDC,27.7556883794226 - 85.7095062801166VDC
Taplejung,Sanwa,"Sanwa, Taplejung",27.49316028,87.64171309,VDC,27.4931602808657 - 87.6417130854953VDC
Bara,Sapahi,"Sapahi, Bara",27.12276265,85.17009648,VDC,27.1227626487952 - 85.1700964757207VDC
Dhanusa,Sapahi,"Sapahi, Dhanusa",26.81182996,85.9379834,VDC,26.811829961179 - 85.9379833968961VDC
Bajura,Sapata,"Sapata, Bajura",29.3936773,81.75915744,VDC,29.3936773039334 - 81.7591574361509VDC
Kavrepalanchok,Saping,"Saping, Kavrepalanchok",27.65577236,85.74355726,VDC,27.6557723599008 - 85.7435572618939VDC
Saptari,,Saptari,26.60390,86.72716,District,26.6038987116123 - 86.7271642041993District
Khotang,Sapteswor,"Sapteswor, Khotang",27.32837341,86.79093564,VDC,27.3283734128484 - 86.7909356356868VDC
Kavrepalanchok,SaradaBatase,"SaradaBatase, Kavrepalanchok",27.59021801,85.55540695,VDC,27.5902180062967 - 85.5554069465257VDC
Chitawan,Saradanagar,"Saradanagar, Chitawan",27.6404867,84.33081434,VDC,27.6404867001979 - 84.3308143391034VDC
Kavrepalanchok,Saramthali,"Saramthali, Kavrepalanchok",27.54355325,85.74529709,VDC,27.543553248423 - 85.7452970930796VDC
Rasuwa,Saramthali,"Saramthali, Rasuwa",27.99522585,85.30244792,VDC,27.995225851597 - 85.3024479194902VDC
Panchthar,Sarangdanda,"Sarangdanda, Panchthar",26.98133923,87.67309218,VDC,26.9813392281289 - 87.673092183666VDC
Kaski,Sarangkot,"Sarangkot, Kaski",28.23824299,83.9531467,VDC,28.2382429861428 - 83.9531466981499VDC
Doti,Saraswotinagar,"Saraswotinagar, Doti",29.14444649,80.72041608,VDC,29.1444464865816 - 80.7204160814585VDC
Kavrepalanchok,Sarasyunkhark,"Sarasyunkhark, Kavrepalanchok",27.55728549,85.71957245,VDC,27.5572854874244 - 85.7195724462624VDC
Parbat,Saraukhola,"Saraukhola, Parbat",28.06413559,83.67974465,VDC,28.0641355939164 - 83.6797446546823VDC
Nawalparasi,Sarawal,"Sarawal, Nawalparasi",27.49278746,83.72516668,VDC,27.4927874598973 - 83.7251666759948VDC
Kaski,Sardikhola,"Sardikhola, Kaski",28.3594098,84.00900771,VDC,28.3594098008614 - 84.0090077065765VDC
Pyuthan,Sari,"Sari, Pyuthan",28.18797429,82.71724519,VDC,28.1879742922416 - 82.7172451880205VDC
Makwanpur,SarikhetPalase,"SarikhetPalase, Makwanpur",27.53162298,84.89737794,VDC,27.5316229774353 - 84.8973779373618VDC
Humla,Sarkeedeu,"Sarkeedeu, Humla",29.78464223,81.86329876,VDC,29.784642226092 - 81.8632987599809VDC
Baglung,Sarkuwa,"Sarkuwa, Baglung",28.16212537,83.60468337,VDC,28.1621253717683 - 83.6046833663849VDC
Sarlahi,,Sarlahi,26.98160,85.58319,District,26.9816034667304 - 85.5831919183841District
Baitadi,Sarmali,"Sarmali, Baitadi",29.34763391,80.31447618,VDC,29.3476339143404 - 80.3144761837373VDC
Dolpa,Sarmi,"Sarmi, Dolpa",29.07044152,82.45533846,VDC,29.0704415243611 - 82.4553384577442VDC
Rautahat,Sarmujawa,"Sarmujawa, Rautahat",26.88484073,85.18519572,VDC,26.8848407341504 - 85.1851957249395VDC
Mahottari,Sarpallo,"Sarpallo, Mahottari",26.74789117,85.781585,VDC,26.7478911651044 - 85.7815850006671VDC
Salyan,SarpaniGarpa,"SarpaniGarpa, Salyan",28.21382321,82.39786189,VDC,28.2138232127149 - 82.397861891788VDC
Saptari,Sarswar,"Sarswar, Saptari",26.58683251,86.56941784,VDC,26.5868325067708 - 86.56941784365VDC
Siraha,Sarswar,"Sarswar, Siraha",26.68531938,86.21343596,VDC,26.6853193792472 - 86.2134359556897VDC
Rautahat,Saruatha,"Saruatha, Rautahat",26.82842049,85.30151587,VDC,26.8284204942712 - 85.3015158670693VDC
Sarlahi,Sasapur,"Sasapur, Sarlahi",27.08827671,85.59977264,VDC,27.0882767092215 - 85.5997726417612VDC
Surkhet,Satakhani,"Satakhani, Surkhet",28.56539339,81.71578593,VDC,28.5653933858829 - 81.7157859301645VDC
Jhapa,Satasidham,"Satasidham, Jhapa",26.65275968,87.83856256,VDC,26.6527596813433 - 87.8385625567919VDC
Syangja,SatauDarau,"SatauDarau, Syangja",28.10744496,83.79774249,VDC,28.1074449630748 - 83.7977424911698VDC
Dang,Satbariya,"Satbariya, Dang",27.93687937,82.35635449,VDC,27.9368793700479 - 82.3563544906433VDC
Kavrepalanchok,SathigharBhagawati,"SathigharBhagawati, Kavrepalanchok",27.62582241,85.6837195,VDC,27.6258224087755 - 85.6837194964713VDC
Kathmandu,Satikhel,"Satikhel, Kathmandu",27.61569411,85.28430397,VDC,27.6156941058016 - 85.2843039656965VDC
Tanahu,Satiswara,"Satiswara, Tanahu",28.06264431,84.33187067,VDC,28.062644310043 - 84.3318706651805VDC
Dhanusa,Satosar,"Satosar, Dhanusa",26.77964308,86.09605949,VDC,26.7796430842435 - 86.0960594874828VDC
Doti,Satphari,"Satphari, Doti",29.10051575,80.99214043,VDC,29.1005157491426 - 80.9921404305684VDC
Kathmandu,Satungal,"Satungal, Kathmandu",27.68019213,85.25037726,VDC,27.6801921333287 - 85.2503772575753VDC
Dhading,Satyadevi,"Satyadevi, Dhading",28.04574309,85.01612142,VDC,28.0457430928104 - 85.016121415786VDC
Palpa,Satyawati,"Satyawati, Palpa",27.7940268,83.27249988,VDC,27.7940268023361 - 83.2724998835718VDC
Saudi Arabia,,Saudi Arabia,24,45,Country,24 - 45Country
Dang,Saudiyar,"Saudiyar, Dang",28.00659689,82.42253021,VDC,28.0065968911321 - 82.4225302125281VDC
Rautahat,Saunaraniya,"Saunaraniya, Rautahat",26.93958328,85.18370444,VDC,26.939583279672 - 85.183704441066VDC
Udayapur,Saune,"Saune, Udayapur",26.85656848,86.77055476,VDC,26.8565684773828 - 86.7705547560828VDC
Khotang,Saunechaur,"Saunechaur, Khotang",26.94579696,86.82156909,VDC,26.9457969624781 - 86.8215690919208VDC
Kapilbastu,Sauraha,"Sauraha, Kapilbastu",27.53212007,83.0013969,VDC,27.5321200720598 - 83.0013969027425VDC
Gorkha,Saurpani,"Saurpani, Gorkha",28.13633859,84.71730541,VDC,28.1363385881231 - 84.7173054096416VDC
Taplejung,Sawadin,"Sawadin, Taplejung",27.42406413,87.68241271,VDC,27.4240641280621 - 87.6824127078751VDC
Khotang,Sawakatahare,"Sawakatahare, Khotang",27.05379077,86.8934614,VDC,27.0537907696478 - 86.8934614019871VDC
Taplejung,Sawalakhu,"Sawalakhu, Taplejung",27.29500594,87.85707933,VDC,27.2950059361798 - 87.857079331554VDC
Humla,Saya(Sama),"Saya(Sama), Humla",29.77544598,81.96103999,VDC,29.775445975539 - 81.9610399905205VDC
Parsa,Sedhawa,"Sedhawa, Parsa",27.19502778,84.7194802,VDC,27.19502777983 - 84.7194801986238VDC
Syangja,Sekham,"Sekham, Syangja",27.91593926,83.87901746,VDC,27.9159392589914 - 83.8790174622733VDC
Sindhupalchok,Selang,"Selang, Sindhupalchok",27.85063345,85.73398819,VDC,27.8506334526995 - 85.7339881903725VDC
Rupandehi,Semalar,"Semalar, Rupandehi",27.66726767,83.40466492,VDC,27.6672676730921 - 83.4046649168571VDC
Dhading,Semjong,"Semjong, Dhading",27.98466259,84.98940258,VDC,27.9846625908267 - 84.9894025797199VDC
Achham,Sera,"Sera, Achham",29.06068604,81.28741464,VDC,29.0606860423556 - 81.2874146375133VDC
Rolpa,Seram,"Seram, Rolpa",28.42073885,82.83213618,VDC,28.4207388501574 - 82.8321361831049VDC
Dailekh,Seri,"Seri, Dailekh",28.71700725,81.61183102,VDC,28.7170072463513 - 81.6118310168188VDC
Darchula,Seri,"Seri, Darchula",29.73443567,80.70655957,VDC,29.7344356690189 - 80.7065595688009VDC
Mugu,Seri,"Seri, Mugu",29.51534121,81.98334711,VDC,29.5153412132765 - 81.9833471117943VDC
Okhaldhunga,Serna,"Serna, Okhaldhunga",27.31718878,86.62155064,VDC,27.3171887837975 - 86.621550642393VDC
Dhading,Sertung,"Sertung, Dhading",28.22531853,85.10131101,VDC,28.2253185259062 - 85.1013110070574VDC
Syangja,Setidobhan,"Setidobhan, Syangja",28.15783793,83.83123424,VDC,28.1578379306321 - 83.8312342414946VDC
Kathmandu,Seuchatar,"Seuchatar, Kathmandu",27.70287208,85.26821053,VDC,27.7028720755709 - 85.2682105272287VDC
Chitawan,Shaktikhor,"Shaktikhor, Chitawan",27.72362578,84.58824722,VDC,27.7236257761432 - 84.5882472177593VDC
Tanahu,ShambuBhagawatipur,"ShambuBhagawatipur, Tanahu",27.91351592,84.09749055,VDC,27.913515922697 - 84.0974905497351VDC
Mahottari,Shamsi,"Shamsi, Mahottari",26.81114646,85.73616298,VDC,26.8111464560703 - 85.7361629793546VDC
Jumla,Shanigaun,"Shanigaun, Jumla",29.33352885,82.03200025,VDC,29.3335288543706 - 82.0320002481659VDC
Rupandehi,Shankarnagar,"Shankarnagar, Rupandehi",27.6534733,83.47779996,VDC,27.6534732972626 - 83.4777999634847VDC
Parbat,ShankarPokhari,"ShankarPokhari, Parbat",28.1803936,83.69552741,VDC,28.1803935992182 - 83.6955274090098VDC
